#################################################################
#APDM Input Graph, this input graph includes 3 sections:
#section1 : general information
#section2 : nodes
#section3 : edges
#section4 : trueSubGraph (Optional)
#
#if nodes haven't information set weight to null
#if nodes haven't information set weight to null
#################################################################
SECTION1 (General Information)
numNodes = 11895
numEdges = 76284
usedAlgorithm = NULL
dataSource = citHepPh
END
#################################################################
SECTION2 (Nodes Information)
972 1.000000 0 2.391845
973 1.000000 0 2.391845
974 0.300164 4 2.391845
975 0.680225 1 2.391845
976 0.300164 4 2.391845
977 0.194373 6 2.391845
978 1.000000 0 2.391845
979 0.680225 1 2.391845
980 0.680225 1 2.391845
981 0.382713 3 2.391845
982 1.000000 0 2.391845
983 0.382713 3 2.391845
984 0.680225 1 2.391845
985 1.000000 0 2.391845
986 0.194373 6 2.391845
987 1.000000 0 2.391845
988 0.382713 3 2.391845
989 0.133487 8 2.391845
990 1.000000 0 2.391845
991 0.060412 13 2.391845
992 0.095970 10 2.391845
993 0.497284 2 2.391845
994 0.133487 8 2.391845
995 0.497284 2 2.391845
996 0.382713 3 2.391845
997 0.382713 3 2.391845
998 1.000000 0 2.391845
999 1.000000 0 2.391845
1000 0.497284 2 2.391845
1001 0.300164 4 2.391845
1002 0.300164 4 2.391845
1003 0.300164 4 2.391845
1004 1.000000 0 2.391845
1005 1.000000 0 2.391845
1006 0.680225 1 2.391845
1007 0.680225 1 2.391845
1008 0.300164 4 2.391845
1009 1.000000 0 2.391845
1010 1.000000 0 2.391845
1011 0.095970 10 2.391845
1012 0.382713 3 2.391845
1013 0.300164 4 2.391845
1014 0.680225 1 2.391845
1015 0.239089 5 2.391845
1016 1.000000 0 2.391845
1017 0.035622 17 2.391845
1018 0.081791 11 2.391845
1019 0.382713 3 2.391845
1020 0.497284 2 2.391845
1021 1.000000 0 2.391845
1022 0.680225 1 2.391845
1023 0.194373 6 2.391845
1024 0.300164 4 2.391845
1025 1.000000 0 2.391845
1026 1.000000 0 2.391845
1027 0.680225 1 2.391845
1028 1.000000 0 2.391845
1029 0.680225 1 2.391845
1030 0.497284 2 2.391845
1031 0.081791 11 2.391845
1032 0.382713 3 2.391845
1033 0.382713 3 2.391845
1034 0.497284 2 2.391845
1035 0.382713 3 2.391845
1036 0.194373 6 2.391845
1037 0.194373 6 2.391845
1038 0.194373 6 2.391845
1039 0.069096 12 2.391845
1040 1.000000 0 2.391845
1041 1.000000 0 2.391845
1042 0.300164 4 2.391845
1043 1.000000 0 2.391845
1044 1.000000 0 2.391845
1045 0.239089 5 2.391845
1046 0.300164 4 2.391845
1047 0.239089 5 2.391845
1048 0.069096 12 2.391845
1049 0.160424 7 2.391845
1050 0.022074 21 2.391845
1051 0.680225 1 2.391845
1052 0.300164 4 2.391845
1053 0.497284 2 2.391845
1054 0.300164 4 2.391845
1055 0.497284 2 2.391845
1056 0.382713 3 2.391845
1057 0.382713 3 2.391845
1058 0.160424 7 2.391845
1059 0.194373 6 2.391845
1060 0.239089 5 2.391845
1061 0.382713 3 2.391845
1062 1.000000 0 2.391845
1063 0.300164 4 2.391845
1064 1.000000 0 2.391845
1065 0.680225 1 2.391845
1066 0.300164 4 2.391845
1067 1.000000 0 2.391845
1068 1.000000 0 2.391845
1069 0.382713 3 2.391845
1070 0.300164 4 2.391845
1071 0.680225 1 2.391845
1072 1.000000 0 2.391845
1073 0.035622 17 2.391845
1074 1.000000 0 2.391845
1075 1.000000 0 2.391845
1076 1.000000 0 2.391845
1077 1.000000 0 2.391845
1078 0.382713 3 2.391845
1079 1.000000 0 2.391845
1080 0.497284 2 2.391845
1081 0.497284 2 2.391845
1082 1.000000 0 2.391845
1083 1.000000 0 2.391845
1084 0.680225 1 2.391845
1085 1.000000 0 2.391845
1086 0.497284 2 2.391845
1087 0.497284 2 2.391845
1088 0.160424 7 2.391845
1089 0.300164 4 2.391845
1090 1.000000 0 2.391845
1091 0.680225 1 2.391845
1092 1.000000 0 2.391845
1093 1.000000 0 2.391845
1094 0.111823 9 2.391845
1095 0.497284 2 2.391845
1096 0.081791 11 2.391845
1097 0.680225 1 2.391845
1098 0.069096 12 2.391845
1099 0.382713 3 2.391845
1100 1.000000 0 2.391845
1101 0.160424 7 2.391845
1102 0.497284 2 2.391845
1103 0.194373 6 2.391845
1104 0.680225 1 2.391845
1105 1.000000 0 2.391845
1106 1.000000 0 2.391845
1107 0.497284 2 2.391845
1108 1.000000 0 2.391845
1109 1.000000 0 2.391845
1110 0.680225 1 2.391845
1111 0.497284 2 2.391845
1112 1.000000 0 2.391845
1113 0.680225 1 2.391845
1114 1.000000 0 2.391845
1115 1.000000 0 2.391845
1116 0.239089 5 2.391845
1117 1.000000 0 2.391845
1118 0.160424 7 2.391845
1119 1.000000 0 2.391845
1120 1.000000 0 2.391845
1121 0.497284 2 2.391845
1122 0.497284 2 2.391845
1123 0.382713 3 2.391845
1124 0.194373 6 2.391845
1125 0.497284 2 2.391845
1126 1.000000 0 2.391845
1127 1.000000 0 2.391845
1128 0.239089 5 2.391845
1129 0.194373 6 2.391845
1130 0.497284 2 2.391845
1131 1.000000 0 2.391845
1132 0.133487 8 2.391845
1133 0.382713 3 2.391845
1134 0.680225 1 2.391845
1135 1.000000 0 2.391845
1136 1.000000 0 2.391845
1137 0.031643 18 2.391845
1138 0.239089 5 2.391845
1139 0.382713 3 2.391845
1140 0.680225 1 2.391845
1141 0.497284 2 2.391845
1142 0.497284 2 2.391845
1143 0.382713 3 2.391845
1144 0.194373 6 2.391845
1145 1.000000 0 2.391845
1146 1.000000 0 2.391845
1147 0.680225 1 2.391845
1148 0.160424 7 2.391845
1149 0.680225 1 2.391845
1150 0.300164 4 2.391845
1151 0.680225 1 2.391845
1152 0.382713 3 2.391845
1153 1.000000 0 2.391845
1154 0.194373 6 2.391845
1155 0.680225 1 2.391845
1156 0.680225 1 2.391845
1157 0.194373 6 2.391845
1158 0.194373 6 2.391845
1159 0.497284 2 2.391845
1160 0.680225 1 2.391845
1161 0.005305 36 2.391845
1162 0.382713 3 2.391845
1163 0.680225 1 2.391845
1164 0.680225 1 2.391845
1165 1.000000 0 2.391845
1166 0.497284 2 2.391845
1167 0.382713 3 2.391845
1168 0.300164 4 2.391845
1169 1.000000 0 2.391845
1170 0.081791 11 2.391845
1171 0.069096 12 2.391845
1172 0.680225 1 2.391845
1173 0.382713 3 2.391845
1174 0.081791 11 2.391845
1175 0.069096 12 2.391845
1176 0.300164 4 2.391845
1177 1.000000 0 2.391845
1178 0.133487 8 2.391845
1179 0.680225 1 2.391845
1180 0.497284 2 2.391845
1181 0.680225 1 2.391845
1182 1.000000 0 2.391845
1183 0.111823 9 2.391845
1184 0.300164 4 2.391845
1185 0.300164 4 2.391845
1186 0.024822 20 2.391845
1187 0.239089 5 2.391845
1188 0.160424 7 2.391845
1189 0.013737 25 2.391845
1190 0.680225 1 2.391845
1191 0.060412 13 2.391845
1192 0.160424 7 2.391845
1193 0.382713 3 2.391845
1194 0.300164 4 2.391845
1195 0.680225 1 2.391845
1196 1.000000 0 2.391845
1197 1.000000 0 2.391845
1198 1.000000 0 2.391845
1199 1.000000 0 2.391845
1200 0.497284 2 2.391845
1201 0.680225 1 2.391845
1202 0.111823 9 2.391845
1203 0.160424 7 2.391845
1204 1.000000 0 2.391845
1205 0.239089 5 2.391845
1206 1.000000 0 2.391845
1207 0.035622 17 2.391845
1208 0.680225 1 2.391845
1209 0.497284 2 2.391845
1210 0.680225 1 2.391845
1211 0.382713 3 2.391845
1212 0.680225 1 2.391845
1213 0.680225 1 2.391845
1214 0.497284 2 2.391845
1215 1.000000 0 2.391845
1216 0.300164 4 2.391845
1217 0.160424 7 2.391845
1218 0.680225 1 2.391845
1219 0.497284 2 2.391845
1220 0.680225 1 2.391845
1221 1.000000 0 2.391845
1222 0.300164 4 2.391845
1223 0.008842 30 2.391845
1224 0.060412 13 2.391845
1225 0.081791 11 2.391845
1226 0.095970 10 2.391845
1227 0.680225 1 2.391845
1228 0.300164 4 2.391845
1229 0.497284 2 2.391845
1230 0.680225 1 2.391845
1231 1.000000 0 2.391845
1232 0.239089 5 2.391845
1233 1.000000 0 2.391845
1234 1.000000 0 2.391845
1235 0.497284 2 2.391845
1236 1.000000 0 2.391845
1237 0.069096 12 2.391845
1238 0.382713 3 2.391845
1239 1.000000 0 2.391845
1240 1.000000 0 2.391845
1241 0.680225 1 2.391845
1242 0.052801 14 2.391845
1243 0.497284 2 2.391845
1244 1.000000 0 2.391845
1245 1.000000 0 2.391845
1246 0.497284 2 2.391845
1247 1.000000 0 2.391845
1248 0.497284 2 2.391845
1249 0.005905 35 2.391845
1250 0.680225 1 2.391845
1251 1.000000 0 2.391845
1252 0.680225 1 2.391845
1253 1.000000 0 2.391845
1254 0.027695 19 2.391845
1255 1.000000 0 2.391845
1256 0.300164 4 2.391845
1257 0.497284 2 2.391845
1258 0.497284 2 2.391845
1259 0.680225 1 2.391845
1260 0.022074 21 2.391845
1261 1.000000 0 2.391845
1262 0.300164 4 2.391845
1263 0.060412 13 2.391845
1264 0.133487 8 2.391845
1265 0.497284 2 2.391845
1266 1.000000 0 2.391845
1267 1.000000 0 2.391845
1268 0.680225 1 2.391845
1269 1.000000 0 2.391845
1270 0.382713 3 2.391845
1271 0.497284 2 2.391845
1272 0.497284 2 2.391845
1273 0.497284 2 2.391845
1274 0.497284 2 2.391845
1275 0.497284 2 2.391845
1276 1.000000 0 2.391845
1277 0.111823 9 2.391845
1278 1.000000 0 2.391845
1279 0.382713 3 2.391845
1280 0.497284 2 2.391845
1281 0.497284 2 2.391845
1282 0.497284 2 2.391845
1283 1.000000 0 2.391845
1284 1.000000 0 2.391845
1285 0.680225 1 2.391845
1286 0.680225 1 2.391845
1287 0.680225 1 2.391845
1288 0.680225 1 2.391845
1289 0.382713 3 2.391845
1290 0.382713 3 2.391845
1291 1.000000 0 2.391845
1292 1.000000 0 2.391845
1293 0.497284 2 2.391845
1294 1.000000 0 2.391845
1295 0.497284 2 2.391845
1296 0.133487 8 2.391845
1297 0.497284 2 2.391845
1298 0.239089 5 2.391845
1299 0.680225 1 2.391845
1300 0.239089 5 2.391845
1301 0.680225 1 2.391845
1302 0.382713 3 2.391845
1303 0.194373 6 2.391845
1304 0.382713 3 2.391845
1305 0.194373 6 2.391845
1306 0.497284 2 2.391845
1307 0.382713 3 2.391845
1308 1.000000 0 2.391845
1309 1.000000 0 2.391845
1310 0.382713 3 2.391845
1311 0.300164 4 2.391845
1312 1.000000 0 2.391845
1313 1.000000 0 2.391845
1314 0.680225 1 2.391845
1315 0.194373 6 2.391845
1316 0.680225 1 2.391845
1317 1.000000 0 2.391845
1318 0.194373 6 2.391845
1319 0.160424 7 2.391845
1320 1.000000 0 2.391845
1321 0.081791 11 2.391845
1322 0.382713 3 2.391845
1323 1.000000 0 2.391845
1324 0.069096 12 2.391845
1325 0.239089 5 2.391845
1326 0.497284 2 2.391845
1327 1.000000 0 2.391845
1328 1.000000 0 2.391845
1329 1.000000 0 2.391845
1330 0.194373 6 2.391845
1331 1.000000 0 2.391845
1332 0.194373 6 2.391845
1333 1.000000 0 2.391845
1334 0.300164 4 2.391845
1335 0.497284 2 2.391845
1336 1.000000 0 2.391845
1337 0.239089 5 2.391845
1338 0.382713 3 2.391845
1339 1.000000 0 2.391845
1340 0.680225 1 2.391845
1341 0.497284 2 2.391845
1342 0.497284 2 2.391845
1343 0.012758 26 2.391845
1344 0.111823 9 2.391845
1345 1.000000 0 2.391845
1346 0.300164 4 2.391845
1347 0.040769 16 2.391845
1348 0.497284 2 2.391845
1349 0.300164 4 2.391845
1350 0.382713 3 2.391845
1351 0.046517 15 2.391845
1352 0.382713 3 2.391845
1353 0.680225 1 2.391845
1354 0.497284 2 2.391845
1355 0.239089 5 2.391845
1356 0.497284 2 2.391845
1357 0.194373 6 2.391845
1358 0.239089 5 2.391845
1359 0.680225 1 2.391845
1360 0.497284 2 2.391845
1361 0.497284 2 2.391845
1362 0.680225 1 2.391845
1363 0.194373 6 2.391845
1364 1.000000 0 2.391845
1365 0.239089 5 2.391845
1366 0.081791 11 2.391845
1367 1.000000 0 2.391845
1368 0.497284 2 2.391845
1369 0.300164 4 2.391845
1370 0.382713 3 2.391845
1371 0.497284 2 2.391845
1372 1.000000 0 2.391845
1373 1.000000 0 2.391845
1374 0.680225 1 2.391845
1375 1.000000 0 2.391845
1376 0.680225 1 2.391845
1377 1.000000 0 2.391845
1378 0.081791 11 2.391845
1379 0.004579 38 2.391845
1380 0.300164 4 2.391845
1381 0.680225 1 2.391845
1382 1.000000 0 2.391845
1383 0.239089 5 2.391845
1384 0.497284 2 2.391845
1385 0.680225 1 2.391845
1386 1.000000 0 2.391845
1387 0.497284 2 2.391845
1388 0.680225 1 2.391845
1389 1.000000 0 2.391845
1390 1.000000 0 2.391845
1391 1.000000 0 2.391845
1392 0.680225 1 2.391845
1393 1.000000 0 2.391845
1394 0.497284 2 2.391845
1395 0.382713 3 2.391845
1396 0.081791 11 2.391845
1397 1.000000 0 2.391845
1398 0.300164 4 2.391845
1399 0.382713 3 2.391845
1400 0.194373 6 2.391845
1401 0.239089 5 2.391845
1402 0.081791 11 2.391845
1403 0.680225 1 2.391845
1404 0.133487 8 2.391845
1405 0.497284 2 2.391845
1406 1.000000 0 2.391845
1407 0.133487 8 2.391845
1408 0.497284 2 2.391845
1409 0.680225 1 2.391845
1410 1.000000 0 2.391845
1411 0.300164 4 2.391845
1412 1.000000 0 2.391845
1413 1.000000 0 2.391845
1414 0.081791 11 2.391845
1415 0.300164 4 2.391845
1416 0.300164 4 2.391845
1417 1.000000 0 2.391845
1418 0.194373 6 2.391845
1419 0.011400 27 2.391845
1420 0.497284 2 2.391845
1421 0.680225 1 2.391845
1422 0.095970 10 2.391845
1423 1.000000 0 2.391845
1424 0.382713 3 2.391845
1425 0.497284 2 2.391845
1426 0.300164 4 2.391845
1427 0.004169 39 2.391845
1428 0.382713 3 2.391845
1429 1.000000 0 2.391845
1430 0.382713 3 2.391845
1431 0.497284 2 2.391845
1432 0.239089 5 2.391845
1433 0.680225 1 2.391845
1434 0.382713 3 2.391845
1435 1.000000 0 2.391845
1436 0.680225 1 2.391845
1437 1.000000 0 2.391845
1438 1.000000 0 2.391845
1439 0.095970 10 2.391845
1440 0.680225 1 2.391845
1441 0.497284 2 2.391845
1442 1.000000 0 2.391845
1443 1.000000 0 2.391845
1444 0.497284 2 2.391845
1445 0.300164 4 2.391845
1446 0.680225 1 2.391845
1447 0.497284 2 2.391845
1448 0.300164 4 2.391845
1449 0.680225 1 2.391845
1450 0.000000 125 2.391845
1451 0.680225 1 2.391845
1452 0.382713 3 2.391845
1453 0.239089 5 2.391845
1454 0.680225 1 2.391845
1455 0.680225 1 2.391845
1456 0.060412 13 2.391845
1457 0.497284 2 2.391845
1458 0.010390 28 2.391845
1459 1.000000 0 2.391845
1460 0.680225 1 2.391845
1461 0.300164 4 2.391845
1462 0.680225 1 2.391845
1463 0.382713 3 2.391845
1464 0.300164 4 2.391845
1465 0.497284 2 2.391845
1466 1.000000 0 2.391845
1467 1.000000 0 2.391845
1468 0.497284 2 2.391845
1469 0.239089 5 2.391845
1470 0.160424 7 2.391845
1471 0.000158 92 2.391845
1472 0.000063 108 2.391845
1473 0.000379 79 2.391845
1474 1.000000 0 2.391845
1475 0.680225 1 2.391845
1476 0.497284 2 2.391845
1477 0.680225 1 2.391845
1478 0.497284 2 2.391845
1479 1.000000 0 2.391845
1480 1.000000 0 2.391845
1481 0.680225 1 2.391845
1482 0.194373 6 2.391845
1483 0.000347 84 2.391845
1484 0.497284 2 2.391845
1485 0.133487 8 2.391845
1486 0.382713 3 2.391845
1487 0.497284 2 2.391845
1488 0.680225 1 2.391845
1489 0.031643 18 2.391845
1490 0.382713 3 2.391845
1491 0.239089 5 2.391845
1492 0.680225 1 2.391845
1493 0.497284 2 2.391845
1494 0.680225 1 2.391845
1495 0.239089 5 2.391845
1496 1.000000 0 2.391845
1497 0.497284 2 2.391845
1498 0.300164 4 2.391845
1499 0.300164 4 2.391845
1500 0.300164 4 2.391845
1501 1.000000 0 2.391845
1502 0.035622 17 2.391845
1503 0.382713 3 2.391845
1504 0.382713 3 2.391845
1505 0.680225 1 2.391845
1506 0.008842 30 2.391845
1507 0.027695 19 2.391845
1508 0.680225 1 2.391845
1509 0.680225 1 2.391845
1510 0.300164 4 2.391845
1511 0.680225 1 2.391845
1512 0.133487 8 2.391845
1513 1.000000 0 2.391845
1514 1.000000 0 2.391845
1515 0.680225 1 2.391845
1516 1.000000 0 2.391845
1517 1.000000 0 2.391845
1518 0.006253 34 2.391845
1519 0.497284 2 2.391845
1520 0.497284 2 2.391845
1521 0.680225 1 2.391845
1522 1.000000 0 2.391845
1523 1.000000 0 2.391845
1524 0.005305 36 2.391845
1525 0.497284 2 2.391845
1526 0.046517 15 2.391845
1527 1.000000 0 2.391845
1528 0.300164 4 2.391845
1529 0.000379 80 2.391845
1530 0.680225 1 2.391845
1531 0.300164 4 2.391845
1532 0.239089 5 2.391845
1533 1.000000 0 2.391845
1534 0.133487 8 2.391845
1535 1.000000 0 2.391845
1536 0.081791 11 2.391845
1537 1.000000 0 2.391845
1538 0.239089 5 2.391845
1539 1.000000 0 2.391845
1540 0.680225 1 2.391845
1541 0.300164 4 2.391845
1542 0.497284 2 2.391845
1543 0.382713 3 2.391845
1544 0.194373 6 2.391845
1545 1.000000 0 2.391845
1546 0.497284 2 2.391845
1547 0.024822 20 2.391845
1548 0.497284 2 2.391845
1549 0.160424 7 2.391845
1550 1.000000 0 2.391845
1551 1.000000 0 2.391845
1552 0.027695 19 2.391845
1553 0.194373 6 2.391845
1554 0.239089 5 2.391845
1555 0.300164 4 2.391845
1556 0.680225 1 2.391845
1557 1.000000 0 2.391845
1558 1.000000 0 2.391845
1559 0.011400 27 2.391845
1560 0.300164 4 2.391845
1561 0.239089 5 2.391845
1562 1.000000 0 2.391845
1563 0.010390 28 2.391845
1564 0.680225 1 2.391845
1565 0.052801 14 2.391845
1566 0.022074 21 2.391845
1567 0.024822 20 2.391845
1568 0.194373 6 2.391845
1569 1.000000 0 2.391845
1570 0.133487 8 2.391845
1571 0.680225 1 2.391845
1572 1.000000 0 2.391845
1573 0.680225 1 2.391845
1574 0.194373 6 2.391845
1575 0.024822 20 2.391845
1576 0.300164 4 2.391845
1577 0.160424 7 2.391845
1578 0.006253 34 2.391845
1579 0.382713 3 2.391845
1580 0.111823 9 2.391845
1581 1.000000 0 2.391845
1582 0.015063 24 2.391845
1583 1.000000 0 2.391845
1584 0.382713 3 2.391845
1585 0.382713 3 2.391845
1586 1.000000 0 2.391845
1587 0.095970 10 2.391845
1588 0.019453 22 2.391845
1589 0.680225 1 2.391845
1590 0.680225 1 2.391845
1591 0.680225 1 2.391845
1592 0.133487 8 2.391845
1593 0.239089 5 2.391845
1594 1.000000 0 2.391845
1595 0.382713 3 2.391845
1596 0.497284 2 2.391845
1597 0.300164 4 2.391845
1598 0.497284 2 2.391845
1599 0.239089 5 2.391845
1600 0.382713 3 2.391845
1601 0.069096 12 2.391845
1602 0.680225 1 2.391845
1603 0.382713 3 2.391845
1604 0.497284 2 2.391845
1605 1.000000 0 2.391845
1606 1.000000 0 2.391845
1607 0.300164 4 2.391845
1608 0.060412 13 2.391845
1609 0.300164 4 2.391845
1610 0.069096 12 2.391845
1611 0.111823 9 2.391845
1612 0.680225 1 2.391845
1613 1.000000 0 2.391845
1614 1.000000 0 2.391845
1615 0.382713 3 2.391845
1616 0.012758 26 2.391845
1617 0.680225 1 2.391845
1618 0.680225 1 2.391845
1619 0.002811 43 2.391845
1620 0.382713 3 2.391845
1621 0.024822 20 2.391845
1622 0.497284 2 2.391845
1623 0.194373 6 2.391845
1624 0.133487 8 2.391845
1625 0.382713 3 2.391845
1626 1.000000 0 2.391845
1627 1.000000 0 2.391845
1628 1.000000 0 2.391845
1629 0.002053 48 2.391845
1630 0.382713 3 2.391845
1631 0.133487 8 2.391845
1632 0.002053 48 2.391845
1633 0.300164 4 2.391845
1634 0.194373 6 2.391845
1635 0.382713 3 2.391845
1636 0.194373 6 2.391845
1637 0.382713 3 2.391845
1638 0.060412 13 2.391845
1639 0.382713 3 2.391845
1640 0.010390 28 2.391845
1641 0.009569 29 2.391845
1642 1.000000 0 2.391845
1643 1.000000 0 2.391845
1644 0.497284 2 2.391845
1645 1.000000 0 2.391845
1646 1.000000 0 2.391845
1647 1.000000 0 2.391845
1648 0.000600 73 2.391845
1649 0.022074 21 2.391845
1650 0.497284 2 2.391845
1651 0.382713 3 2.391845
1652 0.300164 4 2.391845
1653 0.497284 2 2.391845
1654 0.239089 5 2.391845
1655 0.680225 1 2.391845
1656 0.680225 1 2.391845
1657 1.000000 0 2.391845
1658 1.000000 0 2.391845
1659 0.497284 2 2.391845
1660 0.160424 7 2.391845
1661 0.000821 67 2.391845
1662 0.680225 1 2.391845
1663 1.000000 0 2.391845
1664 0.006758 33 2.391845
1665 0.011400 27 2.391845
1666 0.680225 1 2.391845
1667 0.382713 3 2.391845
1668 0.497284 2 2.391845
1669 0.239089 5 2.391845
1670 0.060412 13 2.391845
1671 0.194373 6 2.391845
1672 0.382713 3 2.391845
1673 0.300164 4 2.391845
1674 0.300164 4 2.391845
1675 1.000000 0 2.391845
1676 0.680225 1 2.391845
1677 0.069096 12 2.391845
1678 0.680225 1 2.391845
1679 1.000000 0 2.391845
1680 0.027695 19 2.391845
1681 0.239089 5 2.391845
1682 0.382713 3 2.391845
1683 0.680225 1 2.391845
1684 0.497284 2 2.391845
1685 0.300164 4 2.391845
1686 0.300164 4 2.391845
1687 0.133487 8 2.391845
1688 0.382713 3 2.391845
1689 0.300164 4 2.391845
1690 0.382713 3 2.391845
1691 1.000000 0 2.391845
1692 0.095970 10 2.391845
1693 0.497284 2 2.391845
1694 1.000000 0 2.391845
1695 0.046517 15 2.391845
1696 0.497284 2 2.391845
1697 0.497284 2 2.391845
1698 0.497284 2 2.391845
1699 0.680225 1 2.391845
1700 1.000000 0 2.391845
1701 0.382713 3 2.391845
1702 0.680225 1 2.391845
1703 0.031643 18 2.391845
1704 0.382713 3 2.391845
1705 0.194373 6 2.391845
1706 1.000000 0 2.391845
1707 0.680225 1 2.391845
1708 0.194373 6 2.391845
1709 0.680225 1 2.391845
1710 1.000000 0 2.391845
1711 0.497284 2 2.391845
1712 0.022074 21 2.391845
1713 1.000000 0 2.391845
1714 0.680225 1 2.391845
1715 0.497284 2 2.391845
1716 0.194373 6 2.391845
1717 0.133487 8 2.391845
1718 1.000000 0 2.391845
1719 1.000000 0 2.391845
1720 0.497284 2 2.391845
1721 0.300164 4 2.391845
1722 0.095970 10 2.391845
1723 1.000000 0 2.391845
1724 0.680225 1 2.391845
1725 0.194373 6 2.391845
1726 0.680225 1 2.391845
1727 0.680225 1 2.391845
1728 0.040769 16 2.391845
1729 0.017179 23 2.391845
1730 0.382713 3 2.391845
1731 0.382713 3 2.391845
1732 0.497284 2 2.391845
1733 0.680225 1 2.391845
1734 0.497284 2 2.391845
1735 0.497284 2 2.391845
1736 0.382713 3 2.391845
1737 1.000000 0 2.391845
1738 0.133487 8 2.391845
1739 0.497284 2 2.391845
1740 0.680225 1 2.391845
1741 0.497284 2 2.391845
1742 1.000000 0 2.391845
1743 0.382713 3 2.391845
1744 0.497284 2 2.391845
1745 1.000000 0 2.391845
1746 0.239089 5 2.391845
1747 0.300164 4 2.391845
1748 0.382713 3 2.391845
1749 0.095970 10 2.391845
1750 1.000000 0 2.391845
1751 1.000000 0 2.391845
1752 0.160424 7 2.391845
1753 1.000000 0 2.391845
1754 0.300164 4 2.391845
1755 0.680225 1 2.391845
1756 1.000000 0 2.391845
1757 0.382713 3 2.391845
1758 0.680225 1 2.391845
1759 1.000000 0 2.391845
1760 1.000000 0 2.391845
1761 0.497284 2 2.391845
1762 0.300164 4 2.391845
1763 1.000000 0 2.391845
1764 0.382713 3 2.391845
1765 0.680225 1 2.391845
1766 0.300164 4 2.391845
1767 0.680225 1 2.391845
1768 1.000000 0 2.391845
1769 0.680225 1 2.391845
1770 1.000000 0 2.391845
1771 1.000000 0 2.391845
1772 1.000000 0 2.391845
1773 0.497284 2 2.391845
1774 0.497284 2 2.391845
1775 0.046517 15 2.391845
1776 0.497284 2 2.391845
1777 0.160424 7 2.391845
1778 0.300164 4 2.391845
1779 0.000979 63 2.391845
1780 1.000000 0 2.391845
1781 0.497284 2 2.391845
1782 0.300164 4 2.391845
1783 0.382713 3 2.391845
1784 1.000000 0 2.391845
1785 0.031643 18 2.391845
1786 0.680225 1 2.391845
1787 0.680225 1 2.391845
1788 0.680225 1 2.391845
1789 0.382713 3 2.391845
1790 0.382713 3 2.391845
1791 0.680225 1 2.391845
1792 0.133487 8 2.391845
1793 1.000000 0 2.391845
1794 0.300164 4 2.391845
1795 0.160424 7 2.391845
1796 0.382713 3 2.391845
1797 1.000000 0 2.391845
1798 0.239089 5 2.391845
1799 0.680225 1 2.391845
1800 0.680225 1 2.391845
1801 0.300164 4 2.391845
1802 0.680225 1 2.391845
1803 0.680225 1 2.391845
1804 0.060412 13 2.391845
1805 0.300164 4 2.391845
1806 1.000000 0 2.391845
1807 0.680225 1 2.391845
1808 1.000000 0 2.391845
1809 0.239089 5 2.391845
1810 0.497284 2 2.391845
1811 0.081791 11 2.391845
1812 0.040769 16 2.391845
1813 0.680225 1 2.391845
1814 0.069096 12 2.391845
1815 0.680225 1 2.391845
1816 0.497284 2 2.391845
1817 0.017179 23 2.391845
1818 0.300164 4 2.391845
1819 0.095970 10 2.391845
1820 1.000000 0 2.391845
1821 0.194373 6 2.391845
1822 0.680225 1 2.391845
1823 1.000000 0 2.391845
1824 1.000000 0 2.391845
1825 0.133487 8 2.391845
1826 1.000000 0 2.391845
1827 0.382713 3 2.391845
1828 0.239089 5 2.391845
1829 0.239089 5 2.391845
1830 0.497284 2 2.391845
1831 0.680225 1 2.391845
1832 0.497284 2 2.391845
1833 0.194373 6 2.391845
